,sale_price,features,prediction
524,870000,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1568822.4856043227
525,870000,"[1005.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1648557.2788340102
526,872500,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
527,875000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
528,875000,"[0.0,1939.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1520109.9180677093
529,875000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
530,875000,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1672682.1350122907
531,875000,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1568822.4856043227
532,875000,"[490.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1634509.437160826
533,875000,"[715.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604215.873153433
534,875000,"[760.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649914.2633596065
535,875000,"[1213.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1488859.4886765957
536,877000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
537,879000,"[936.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1607409.5008260754
538,880000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
539,880000,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1507931.776183556
540,880000,"[664.0,1927.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1514367.6708651239
541,880000,"[702.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1607251.6384949654
542,880000,"[892.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1608902.0850463437
543,882000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1500320.4375059602
544,885000,"[0.0,1922.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1494231.3665638834
545,888000,"[656.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1631576.8894973274
546,890000,"[0.0,1910.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1544256.4931797318
547,890000,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1547510.7373070542
548,890000,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1549033.0050425737
549,890000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
550,890000,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1562733.4146622464
551,890000,"[527.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636056.6660341702
552,890000,"[554.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605629.5262081458
553,890000,"[694.0,2000.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1625513.4543184221
554,890000,"[715.0,1939.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",1855280.8161064575
555,892500,"[0.0,1938.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1633103.1738887925
556,895000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1500320.4375059602
557,895000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
558,895000,"[0.0,1938.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1633103.1738887925
559,895000,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1662026.2608636564
560,895000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
561,895000,"[451.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1518790.7788728501
562,895000,"[537.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605618.057577253
563,895000,"[1010.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1648560.6519607434
564,899000,"[0.0,1963.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1671159.8672767717
565,900000,"[0.0,1910.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1544256.4931797318
566,900000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1506409.5084480366
567,900000,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1509454.043919075
568,900000,"[0.0,1941.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1523154.4535387477
569,900000,"[0.0,1954.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1657459.457657099
570,900000,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1582522.8952239954
571,900000,"[712.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1558545.8172118182
572,900000,"[768.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602729.360561285
573,900000,"[820.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1515995.1801547164
574,903000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
575,905000,"[0.0,1930.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1620925.0320046388
576,905000,"[0.0,1954.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1542943.9341004968
577,905000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
578,905000,"[916.0,1914.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1494748.1958907244
579,907000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
580,907500,"[893.0,1909.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1487121.3408301563
581,910000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
582,910000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
583,910000,"[682.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602671.342781475
584,910000,"[754.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1567707.7578894917
585,912500,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1562733.4146622464
586,915000,"[0.0,1921.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1492709.0988283644
587,915000,"[0.0,1923.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1495753.6342994024
588,915000,"[0.0,1924.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1497275.9020349218
589,915000,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1662026.2608636564
590,915000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
591,916425,"[522.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1651275.9702626287
592,918938,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
593,919500,"[698.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633127.4914974046
594,920000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
595,920000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
596,920000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
597,922000,"[928.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605881.8360877836
598,925000,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1518587.6503321903
599,925000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
600,925000,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1571867.0210753612
601,925000,"[638.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633087.0139766072
602,925000,"[683.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1593538.4109937071
603,926000,"[651.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1593516.822982615
604,930000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
605,930000,"[0.0,1935.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1514020.8471256325
606,930000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
607,930000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
608,930000,"[682.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602671.342781475
609,930000,"[701.0,1926.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1512870.36426743
610,930000,"[744.0,1991.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1611846.775966081
611,934699,"[601.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1651329.2656650122
612,935000,"[0.0,1920.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1559479.1705349234
613,935000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1501842.7052414792
614,935000,"[926.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1516066.6904414587
615,939000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1501842.7052414792
616,939000,"[620.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1488459.4358460463
617,939999,"[609.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1651334.662667785
618,940000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1559688.879191208
619,940000,"[949.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605896.003220063
620,941881,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
621,942000,"[958.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1634825.1618230466
622,942500,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1500320.4375059602
623,945000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1550555.2727780927
624,945000,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1565777.9501332843
625,945000,"[380.0,1966.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1573544.5189519299
626,945000,"[475.0,1924.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1509673.3634680544
627,945000,"[561.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1534087.6650161704
628,945000,"[615.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1631549.2298581155
629,945000,"[653.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1535671.9982835797
630,945000,"[741.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1631634.2326517904
631,949000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
632,950000,"[0.0,1910.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1475964.1537376533
633,950000,"[0.0,1910.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1475964.1537376533
634,950000,"[0.0,1915.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1598091.0159718513
635,950000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1506409.5084480366
636,950000,"[0.0,1932.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1509454.043919075
637,950000,"[0.0,1942.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1524676.7212742667
638,950000,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1662026.2608636564
639,950000,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1549033.0050425737
640,950000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
641,950000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
642,950000,"[525.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1474694.9368184444
643,950000,"[576.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605644.3679657711
644,950000,"[653.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636141.668827845
645,950000,"[678.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1593535.037866974
646,950000,"[760.0,1981.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1596634.8926164352
647,950000,"[767.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1601206.4182004195
648,950000,"[791.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1601222.6092087387
649,950000,"[813.0,1906.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1482500.5675958686
650,950000,"[826.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1515999.2279067964
651,952500,"[0.0,1980.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1697038.4187805976
652,955000,"[0.0,1938.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1518587.6503321903
653,955000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
654,955000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
655,955000,"[879.0,1956.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",1494894.4824991755
656,956423,"[660.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1627012.7847921567
657,960000,"[0.0,1889.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1443996.5312917505
658,960000,"[0.0,1957.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1662026.2608636564
659,960000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
660,960000,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1568822.4856043227
661,960000,"[0.0,2011.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1744228.718581692
662,960000,"[629.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1628514.13914193
663,960000,"[909.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1558678.718405103
664,961000,"[693.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1605723.2991313266
665,961016,"[0.0,1915.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1483575.492415249
666,962000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
667,962246,"[1137.0,2017.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",1974302.391373229
668,962500,"[673.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1608754.3420954326
669,965000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
670,965000,"[0.0,1968.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1564255.6823977653
671,965000,"[666.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633105.9034863126
672,965000,"[826.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1567756.3309144487
673,969000,"[0.0,1963.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1671159.8672767717
674,969810,"[704.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604208.4522746198
675,970000,"[0.0,1928.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1571657.3124190767
676,970000,"[0.0,1954.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1542943.9341004968
677,970000,"[688.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633120.7452439384
678,972500,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
679,973806,"[703.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1520483.0521957192
680,975000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1506409.5084480366
681,975000,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",1654822.6117557685
682,975000,"[0.0,1951.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1538377.1308939394
683,975000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
684,975000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
685,975000,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1565777.9501332843
686,975000,"[795.0,2007.0,4.0,2.0,31.0,2.0,61.0,63.0,0.0]",1914275.5604514705
687,975000,"[953.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1473461.408731281
688,977520,"[555.0,1972.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1582796.1848007047
689,979000,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1539899.3986294584
690,980000,"[0.0,1913.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1480530.9569442107
691,980000,"[643.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1607211.8355995144
692,980000,"[672.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604186.8642635278
693,980000,"[895.0,1942.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1537357.525352982
694,982575,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
695,983000,"[699.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636172.7015937895
696,985000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1501842.7052414792
697,985000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
698,985000,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1565777.9501332843
699,985000,"[706.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1520485.076071759
700,985000,"[864.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604316.39233008
701,985000,"[1137.0,1915.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1496419.555827848
702,985361,"[743.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1628591.0464314453
703,988000,"[779.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636226.6716215198
704,989000,"[0.0,1910.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1544256.4931797318
705,990000,"[706.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633132.8885001775
706,990000,"[773.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1558586.969357962
707,990000,"[915.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1566294.104834779
708,992793,"[641.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1646789.4474723197
709,992794,"[0.0,1987.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1593178.7693726297
710,995000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1501842.7052414792
711,995000,"[0.0,1927.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1616358.2287980814
712,995000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
713,995000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1545988.4695715352
714,995000,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1549033.0050425737
715,995000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1550555.2727780927
716,995000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
717,995000,"[0.0,1961.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1668115.3318057333
718,995000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1556644.3437201695
719,995000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1558166.6114556885
720,995000,"[0.0,1968.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1564255.6823977653
721,995000,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1568822.4856043227
722,995000,"[0.0,2004.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1619057.3208764556
723,995000,"[484.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1651250.3344994567
724,995000,"[640.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1473250.250997787
725,995000,"[761.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649914.937984953
726,996000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
727,997000,"[475.0,1924.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1509673.3634680544
728,997500,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1553599.808249131
729,997885,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1555122.0759846505
730,997885,"[459.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649711.2011302721
731,997885,"[522.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1651275.9702626287
732,999000,"[0.0,1900.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1529033.81582454
733,999000,"[0.0,1900.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1575256.9999390638
734,999000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
735,999000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
736,999000,"[0.0,1937.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1517065.3825966709
737,999000,"[706.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1636177.423971216
738,999000,"[759.0,1982.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1598156.4857266082
739,999000,"[819.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602763.766453963
740,999000,"[912.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1607393.3098177568
741,999000,"[1012.0,1910.0,2.0,2.0,11.0,1.0,16.0,16.0,0.0]",1617952.182756895
742,999000,"[1356.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1632049.1272399656
743,999500,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1658981.7253926184
744,999900,"[648.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1566113.97986723
745,999999,"[0.0,1960.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1620369.8799556906
746,999999,"[1399.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633600.4038653893
747,1000000,"[873.0,2014.0,4.0,2.0,21.0,2.0,42.0,42.0,0.0]",1705329.3132557294
748,1012500,"[829.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1630171.3319467742
749,1016159,"[544.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1511242.1803524902
750,1016159,"[545.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1511242.854977837
751,1019568,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1504887.2407125176
752,1020000,"[815.0,1982.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1598194.264746019
753,1022250,"[831.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1558626.0976280665
754,1025000,"[0.0,1911.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1477486.4214731723
755,1025000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
756,1030000,"[892.0,1906.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1482553.862998252
757,1035000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
758,1035000,"[582.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1591948.0060981784
759,1040000,"[770.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604252.9775474973
760,1040000,"[1070.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1516163.8364913731
761,1049000,"[334.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,0.0]",1646417.873746747
762,1050000,"[0.0,1900.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1460741.4763824616
763,1050000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
764,1050000,"[0.0,1942.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1524676.7212742667
765,1050000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1544466.2018360163
766,1050000,"[696.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633126.1422467113
767,1050000,"[836.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1604297.5028203747
768,1050000,"[870.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1637810.3302635818
769,1050000,"[880.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602804.9186001073
770,1050000,"[895.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1607381.841186864
771,1055000,"[0.0,1964.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1672682.1350122907
772,1055000,"[787.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1602742.178442871
773,1055000,"[884.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1649997.916902588
774,1060000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1559688.879191208
775,1060000,"[812.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633204.39878692
776,1067500,"[915.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1566294.104834779
777,1069163,"[522.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1651275.9702626287
778,1070000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1552077.540513612
779,1070022,"[1001.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1633331.9029774324
780,1073163,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1648367.034486262
781,1075000,"[0.0,1900.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1529033.81582454
782,1075000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1503364.9729769982
