,features,label,prediction
1607,"[513.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",810000,2938941.709388272
1608,"[515.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",740000,964665.8056042548
1609,"[516.0,2001.0,4.0,2.0,26.0,2.0,57.0,57.0,2.0]",470000,30756002.25416074
1610,"[517.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",565000,949066.1976196934
1611,"[517.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",575000,949066.1976196934
1612,"[525.0,1907.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",398000,1022986.982239333
1613,"[525.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",925000,1998018.553061268
1614,"[526.0,1968.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",765000,1998018.553061268
1615,"[531.0,1977.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",810000,1998018.553061268
1616,"[532.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,1.0]",639000,1012669.369952183
1617,"[532.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",169862,946700.9121886529
1618,"[533.0,1975.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2450000,1998018.553061268
1619,"[540.0,1965.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",560000,949066.1976196934
1620,"[541.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",700000,1075699.252218965
1621,"[544.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",885000,2185239.0704088183
1622,"[544.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",370617,960498.3582792558
1623,"[544.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",455164,960498.3582792558
1624,"[545.0,1923.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",640000,1075699.252218965
1625,"[545.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1016159,2185239.0704088183
1626,"[546.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",863221,2973578.500906006
1627,"[546.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",868312,2973578.500906006
1628,"[547.0,1977.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",700000,949066.1976196934
1629,"[548.0,1915.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",710000,1075699.252218965
1630,"[548.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",655000,949066.1976196934
1631,"[549.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",179178,946700.9121886529
1632,"[549.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",181504,946700.9121886529
1633,"[554.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",620000,1013210.6282588879
1634,"[554.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",890000,1998018.553061268
1635,"[556.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",659000,949066.1976196934
1636,"[556.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",805000,1998018.553061268
1637,"[559.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",685000,1013210.6282588879
1638,"[560.0,1972.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",600768,949066.1976196934
1639,"[561.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1650000,2122750.446448741
1640,"[561.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",945000,2122750.446448741
1641,"[562.0,1929.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",590000,1013210.6282588879
1642,"[565.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",830000,2025322.567012905
1643,"[566.0,1977.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",700000,949066.1976196934
1644,"[572.0,1910.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",175085,929655.3204041593
1645,"[574.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1115000,2185239.0704088183
1646,"[575.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",715000,1032101.739812562
1647,"[576.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1998018.553061268
1648,"[577.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",605500,964665.8056042548
1649,"[577.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",905000,1998018.553061268
1650,"[578.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1028432,2185239.0704088183
1651,"[582.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",815000,1998018.553061268
1652,"[582.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1501919,2565815.543381603
1653,"[583.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",930000,1998018.553061268
1654,"[589.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",561000,949066.1976196934
1655,"[589.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",740000,949066.1976196934
1656,"[590.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",539881,2006729.0177603841
1657,"[591.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",875695,2185239.0704088183
1658,"[594.0,1921.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",510000,1075699.252218965
1659,"[594.0,1950.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",860000,2122750.446448741
1660,"[599.0,1921.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",420000,1022986.982239333
1661,"[601.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",499000,960498.3582792558
1662,"[601.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",934699,2565815.543381603
1663,"[604.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1998018.553061268
1664,"[605.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",822441,1998018.553061268
1665,"[606.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1040654,2122750.446448741
1666,"[606.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",795000,1998018.553061268
1667,"[606.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1300000,1998018.553061268
1668,"[607.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",783000,2020144.741628928
1669,"[608.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",770000,2185239.0704088183
1670,"[608.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",741000,1075699.252218965
1671,"[608.0,1917.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1265000,2185239.0704088183
1672,"[609.0,1950.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",900000,2122750.446448741
1673,"[609.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",615000,949066.1976196934
1674,"[610.0,1998.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",825518,1998018.553061268
1675,"[612.0,1903.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",798000,2185239.0704088183
1676,"[613.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",735000,949066.1976196934
1677,"[614.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,2938941.709388272
1678,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",209429,946700.9121886529
1679,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",214081,946700.9121886529
1680,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",221059,946700.9121886529
1681,"[619.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",795000,1998018.553061268
1682,"[620.0,1991.0,4.0,2.0,16.0,2.0,27.0,27.0,1.0]",691814,1366654.936220842
1683,"[622.0,1899.0,2.0,2.0,7.0,3.0,10.0,10.0,1.0]",700000,1032523.28409393
1684,"[622.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1195000,2185239.0704088183
1685,"[622.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",830000,1998018.553061268
1686,"[625.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",920000,1998018.553061268
1687,"[626.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",375901,1967021.2645333186
1688,"[626.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",375901,1967021.2645333186
1689,"[627.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",640000,964665.8056042548
1690,"[627.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",770000,1998018.553061268
1691,"[627.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",743000,949066.1976196934
1692,"[630.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",888000,1998018.553061268
1693,"[630.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1390000,1998018.553061268
1694,"[637.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1050000,2185239.0704088183
1695,"[638.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",921000,1998018.553061268
1696,"[638.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",925000,1998018.553061268
1697,"[639.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1300000,2025322.567012905
1698,"[640.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",995000,2185239.0704088183
1699,"[640.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",935000,1998018.553061268
1700,"[640.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",828000,1998018.553061268
1701,"[640.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",465381,1967021.2645333186
1702,"[641.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",992793,2938941.709388272
1703,"[642.0,1927.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",707000,1075699.252218965
1704,"[642.0,1964.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",695000,949066.1976196934
1705,"[645.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1650000,2122750.446448741
1706,"[645.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",765782,1998018.553061268
1707,"[645.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",581416,1972092.2262426508
1708,"[646.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1215000,2185239.0704088183
1709,"[647.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",775000,1998018.553061268
1710,"[647.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1417500,2938941.709388272
1711,"[649.0,1960.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",795000,1998018.553061268
1712,"[649.0,1960.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",865000,1998018.553061268
1713,"[649.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",715000,1972092.2262426508
1714,"[652.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1062697,2938941.709388272
1715,"[653.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1094619,1998018.553061268
1716,"[656.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",763000,2122750.446448741
1717,"[656.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",767000,2122750.446448741
1718,"[656.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",770000,2122750.446448741
1719,"[657.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1242000,2185239.0704088183
1720,"[657.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",995000,1998018.553061268
1721,"[658.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1998018.553061268
1722,"[660.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",515000,1075699.252218965
1723,"[660.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",825000,2020144.741628928
1724,"[664.0,1927.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",880000,2185239.0704088183
1725,"[666.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1035000,1998018.553061268
1726,"[666.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1227000,1998018.553061268
1727,"[666.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",718000,1032101.739812562
1728,"[667.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1164817,1998018.553061268
1729,"[668.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1998018.553061268
1730,"[669.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",375901,1967021.2645333186
1731,"[670.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1075000,1998018.553061268
1732,"[670.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1100000,1998018.553061268
1733,"[670.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1100000,1998018.553061268
1734,"[678.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",765000,1998018.553061268
1735,"[678.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",879000,1998018.553061268
1736,"[679.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",544927,1013210.6282588879
1737,"[679.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",550000,1013210.6282588879
1738,"[679.0,1965.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",770000,1998018.553061268
1739,"[679.0,1965.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",899000,1998018.553061268
1740,"[680.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",819000,1998018.553061268
1741,"[680.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",940000,1998018.553061268
1742,"[681.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",625000,2006729.0177603841
1743,"[682.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",905890,1998018.553061268
1744,"[682.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",910000,1998018.553061268
1745,"[682.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",930000,1998018.553061268
1746,"[683.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",947750,1998018.553061268
1747,"[685.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",952500,1998018.553061268
1748,"[686.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1310000,1998018.553061268
1749,"[687.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",825000,2122750.446448741
1750,"[687.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1323725,2973578.500906006
1751,"[688.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",999000,1998018.553061268
1752,"[694.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1395000,2185239.0704088183
1753,"[694.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",468000,896353.9276400615
1754,"[694.0,2000.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",890000,1998018.553061268
1755,"[694.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1455923,2973578.500906006
1756,"[694.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1463225,2565815.543381603
1757,"[694.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1500000,2565815.543381603
1758,"[695.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1525000,2185239.0704088183
1759,"[695.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1540000,2185239.0704088183
1760,"[695.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1545000,2185239.0704088183
1761,"[695.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1570000,2185239.0704088183
1762,"[695.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1345000,2185239.0704088183
1763,"[695.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",852000,1998018.553061268
1764,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1215107,2973578.500906006
1765,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1215718,2973578.500906006
1766,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1278952,2973578.500906006
1767,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1342999,2973578.500906006
1768,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1354040,2973578.500906006
1769,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1405842,2973578.500906006
1770,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1419368,2973578.500906006
1771,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1426954,2973578.500906006
1772,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1429550,2973578.500906006
1773,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1431791,2973578.500906006
1774,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1438562,2973578.500906006
1775,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1457909,2973578.500906006
1776,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1487529,2973578.500906006
1777,"[696.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1540000,2185239.0704088183
1778,"[696.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1050000,1998018.553061268
1779,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1189732,2973578.500906006
1780,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1196576,2973578.500906006
1781,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1274115,2973578.500906006
1782,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1340362,2973578.500906006
1783,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1383729,2973578.500906006
1784,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1416313,2973578.500906006
1785,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1478463,2973578.500906006
1786,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1519000,2973578.500906006
1787,"[696.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1575000,2973578.500906006
1788,"[697.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",768880,2020144.741628928
1789,"[697.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",799999,1998018.553061268
1790,"[697.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",635000,1032101.739812562
1791,"[697.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1755000,2938941.709388272
1792,"[698.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",919500,1998018.553061268
1793,"[698.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1998018.553061268
1794,"[701.0,1926.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",930000,2185239.0704088183
1795,"[704.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",903964,1998018.553061268
1796,"[705.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1120000,1998018.553061268
1797,"[706.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",999000,2025322.567012905
1798,"[707.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1500000,1998018.553061268
1799,"[707.0,2010.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",630000,1032101.739812562
1800,"[708.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,2.0]",255962,946700.9121886529
1801,"[708.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1410000,2565815.543381603
1802,"[708.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1464188,2565815.543381603
1803,"[710.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",940000,1998018.553061268
1804,"[710.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",940918,1998018.553061268
1805,"[713.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",905000,1998018.553061268
1806,"[713.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1188471,1998018.553061268
1807,"[714.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1450000,1998018.553061268
1808,"[715.0,1903.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",830000,2185239.0704088183
1809,"[715.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",900139,1998018.553061268
1810,"[716.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",700000,1075699.252218965
1811,"[716.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1064626,2185239.0704088183
1812,"[717.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1229000,2122750.446448741
1813,"[718.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",845000,1998018.553061268
1814,"[720.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",995000,1998018.553061268
1815,"[721.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1244301,2122750.446448741
1816,"[722.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1356342,2973578.500906006
1817,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1150296,2973578.500906006
1818,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1213639,2973578.500906006
1819,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1246062,2973578.500906006
1820,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1249356,2973578.500906006
1821,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1294725,2973578.500906006
1822,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1361293,2973578.500906006
1823,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1395134,2973578.500906006
1824,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1409185,2973578.500906006
1825,"[724.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",895000,1998018.553061268
1826,"[725.0,1991.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",809875,10047123.990475804
1827,"[726.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",925000,2025322.567012905
1828,"[728.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",790000,2020144.741628928
1829,"[729.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1154000,1998018.553061268
1830,"[730.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1427100,2973578.500906006
1831,"[730.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1540223,2973578.500906006
1832,"[732.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",682500,1075699.252218965
1833,"[732.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",999500,2185239.0704088183
1834,"[733.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1713545,2025322.567012905
1835,"[734.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1998018.553061268
1836,"[735.0,1990.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",570000,949066.1976196934
1837,"[736.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1581037,2973578.500906006
1838,"[737.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1375000,2938941.709388272
1839,"[738.0,1910.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",225911,929655.3204041593
1840,"[738.0,1926.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",850000,2185239.0704088183
1841,"[741.0,1942.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",875000,2122750.446448741
1842,"[741.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",795000,1998018.553061268
1843,"[741.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",945000,1998018.553061268
1844,"[741.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0]",230759,1967021.2645333186
1845,"[743.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",632000,1013210.6282588879
1846,"[745.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1325000,2185239.0704088183
1847,"[750.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",826666,1998018.553061268
1848,"[750.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1450000,2565815.543381603
1849,"[750.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1494282,2565815.543381603
1850,"[750.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1504720,2565815.543381603
1851,"[751.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",780000,2185239.0704088183
1852,"[753.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1185000,2025322.567012905
1853,"[753.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1468000,2565815.543381603
1854,"[755.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1208597,2122750.446448741
1855,"[755.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",955000,1998018.553061268
1856,"[755.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1260000,1998018.553061268
1857,"[757.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1456098,2020144.741628928
1858,"[757.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0]",187000,896353.9276400615
1859,"[758.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1175000,1998018.553061268
1860,"[758.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",505000,949066.1976196934
1861,"[760.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2218128,2565815.543381603
1862,"[761.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1466280,2973578.500906006
