,sale_price,features,prediction
1417,1200000,"[0.0,1954.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3381976.7309354693
1418,1200000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3342598.034463607
1419,1200000,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3303219.337991737
1420,1200000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1421,1200000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3165393.9003401995
1422,1200000,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2870053.676801197
1423,1200000,"[0.0,1983.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2810985.6320933923
1424,1200000,"[0.0,2005.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",84848.11202692986
1425,1200000,"[606.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3068193.931830317
1426,1200000,"[987.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3204260.5742955953
1427,1200000,"[1045.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2927928.5312584266
1428,1200000,"[1115.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4943567.268845655
1429,1200000,"[1225.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3363053.881874725
1430,1200000,"[1315.0,1982.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3482169.8160032034
1431,1200000,"[7892.0,1910.0,2.0,2.0,6.0,1.0,26.0,26.0,0.0]",5321060.428309236
1432,1200134,"[3080.0,1910.0,1.0,2.0,4.0,0.0,6.0,6.0,0.0]",-1447048.5117284767
1433,1202500,"[832.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2647989.7553112805
1434,1207500,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3913589.1333056763
1435,1210000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
1436,1210000,"[900.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3087146.23648113
1437,1215718,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2418758.0859860405
1438,1218392,"[754.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3029113.9123372287
1439,1220000,"[787.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3543365.1776898205
1440,1221900,"[710.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2389387.3710842803
1441,1223000,"[1379.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",5139397.092715584
1442,1224700,"[802.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2470459.0062835813
1443,1225000,"[0.0,1920.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4051414.5709572136
1444,1225000,"[785.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3030107.726012863
1445,1225000,"[941.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2720714.421387434
1446,1226000,"[791.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4550190.732807793
1447,1229000,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3126015.203868337
1448,1230000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1449,1230000,"[0.0,1963.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",911800.7379361466
1450,1230000,"[0.0,2011.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",-33287.97738867253
1451,1230000,"[984.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3143190.9332737625
1452,1231715,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2437439.651583582
1453,1235000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3185083.2485761344
1454,1240000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1455,1240000,"[1045.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2927928.5312584266
1456,1244301,"[721.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3912806.3717359304
1457,1248000,"[1061.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2899225.015128009
1458,1249000,"[720.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3912139.172964588
1459,1250000,"[0.0,1925.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3952967.829777546
1460,1250000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3283529.989755802
1461,1250000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1462,1250000,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3007879.1144527346
1463,1250000,"[0.0,1987.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2732228.23914966
1464,1250000,"[646.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2445133.3908981383
1465,1250000,"[967.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3210605.9471047074
1466,1250000,"[976.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3157542.6913389713
1467,1250000,"[988.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2791451.460112326
1468,1250000,"[1190.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2945914.9601591155
1469,1252000,"[0.0,1936.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3736384.9991822764
1470,1255000,"[0.0,1930.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3854521.088597879
1471,1257000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1472,1258707,"[820.0,1966.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3466935.9959644005
1473,1260000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1474,1260000,"[0.0,1983.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2810985.6320933923
1475,1260000,"[755.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2655683.494625829
1476,1260000,"[823.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3567384.333458096
1477,1260000,"[967.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3131848.5541609675
1478,1265000,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3657627.606238544
1479,1266630,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2419425.284757383
1480,1267648,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2418758.0859860405
1481,1268000,"[914.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4218779.868728124
1482,1270000,"[3600.0,1910.0,1.0,2.0,4.0,0.0,6.0,6.0,0.0]",-1100105.150631208
1483,1274115,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2419425.284757383
1484,1275000,"[0.0,1909.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-722480.1866734251
1485,1275000,"[0.0,1925.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3952967.829777546
1486,1275000,"[948.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3138861.1257414296
1487,1275000,"[2383.0,2005.0,4.0,2.0,21.0,2.0,42.0,42.0,0.0]",9549723.633112766
1488,1275813,"[579.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2301984.332038626
1489,1278849,"[796.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3194961.698385082
1490,1279000,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3126015.203868337
1491,1285000,"[1098.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3258630.289678499
1492,1287500,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3303219.337991737
1493,1290000,"[988.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2791451.460112326
1494,1295000,"[0.0,1930.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-1135956.4996280298
1495,1295000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3342598.034463607
1496,1295000,"[780.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3046461.0803920925
1497,1295000,"[1190.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3024672.3531028554
1498,1295397,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2418758.0859860405
1499,1297500,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3224461.9450480044
1500,1299000,"[885.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2762108.6831360757
1501,1300000,"[0.0,1910.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",2870241.179825537
1502,1300000,"[0.0,1920.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",3978306.300832361
1503,1300000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3933278.4815416113
1504,1300000,"[0.0,1926.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3933278.4815416113
1505,1300000,"[0.0,1948.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3500112.8203510717
1506,1300000,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1069315.5238236114
1507,1300000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
1508,1300000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1509,1300000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3185083.2485761344
1510,1300000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3145704.5521042645
1511,1300000,"[640.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2539576.939449765
1512,1300000,"[1418.0,2010.0,4.0,2.0,21.0,2.0,42.0,42.0,0.0]",8807430.077589132
1513,1300800,"[787.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2677033.855308734
1514,1305000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3893899.7850697488
1515,1305000,"[0.0,1956.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3342598.034463607
1516,1306037,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2419425.284757383
1517,1310000,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3421355.427407339
1518,1311750,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3145704.5521042645
1519,1312500,"[1161.0,1926.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4482024.70642899
1520,1314000,"[657.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2354025.8362032175
1521,1315000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3145704.5521042645
1522,1315000,"[0.0,1975.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2968500.4179808646
1523,1320000,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3322908.686227672
1524,1320000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
1525,1320000,"[1068.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2844827.3618196025
1526,1321595,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2419425.284757383
1527,1322638,"[421.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2295013.6673464403
1528,1325000,"[0.0,1900.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2152229.676799968
1529,1325000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
1530,1325000,"[0.0,1967.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3126015.203868337
1531,1325000,"[745.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4696703.723449521
1532,1325000,"[783.0,2014.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2497160.926099971
1533,1325000,"[1149.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3548618.954084024
1534,1325000,"[1494.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3503151.6548935547
1535,1330000,"[1121.0,1999.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3018014.3343521953
1536,1330000,"[1185.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3808910.2886834964
1537,1335000,"[0.0,1900.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2152229.676799968
1538,1339090,"[693.0,1941.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3874435.4579024464
1539,1340000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3244151.2932839394
1540,1340000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3145704.5521042645
1541,1340000,"[1250.0,1915.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",13060348.838458166
1542,1340000,"[1320.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3012961.452197507
1543,1340090,"[657.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2354025.8362032175
1544,1342000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3145704.5521042645
1545,1345000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3185083.2485761344
1546,1345000,"[0.0,1965.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",872422.0414642766
1547,1349181,"[640.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2441130.1982700974
1548,1349181,"[687.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2393731.1475793794
1549,1350000,"[0.0,1907.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4307376.098024353
1550,1350000,"[0.0,1923.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3992346.526249416
1551,1350000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3893899.7850697488
1552,1350000,"[0.0,1955.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1069315.5238236114
1553,1350000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
1554,1350000,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3244151.2932839394
1555,1350000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3224461.9450480044
1556,1350000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3185083.2485761344
1557,1350000,"[0.0,1971.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3047257.810924597
1558,1350000,"[875.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2735747.3471867368
1559,1350000,"[984.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3143190.9332737625
1560,1350000,"[1133.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3262292.8984394893
1561,1350000,"[1154.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3000653.1973345876
1562,1350000,"[1182.0,1982.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3393432.379414864
1563,1350000,"[1246.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4656872.691408567
1564,1350199,"[820.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3978859.05009868
1565,1355000,"[1204.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4471335.557124786
1566,1355000,"[1325.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3035986.7942901403
1567,1360000,"[0.0,1965.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",872422.0414642766
1568,1365000,"[0.0,1973.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3007879.1144527346
1569,1366419,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2437439.651583582
1570,1370000,"[0.0,1928.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3893899.7850697488
1571,1370000,"[785.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2616631.4130582586
1572,1374638,"[735.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3685874.9757034928
1573,1374638,"[735.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3685874.9757034928
1574,1375000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3283529.989755802
1575,1375000,"[1392.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3080689.1119699776
1576,1377737,"[696.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2399735.936521448
1577,1378638,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2419425.284757383
1578,1379729,"[686.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4283241.3794576675
1579,1380000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3145704.5521042645
1580,1380000,"[904.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2735406.7633196935
1581,1380000,"[1174.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2777724.9939301983
1582,1380263,"[26899.0,1910.0,2.0,2.0,6.0,1.0,26.0,26.0,0.0]",18002507.475185644
1583,1382500,"[1453.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3121388.237021774
1584,1385000,"[0.0,1980.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2870053.676801197
1585,1395000,"[0.0,1932.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1522170.533250086
1586,1395000,"[682.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4182125.843192637
1587,1395000,"[704.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2405073.5266921744
1588,1395145,"[0.0,1952.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3421355.427407339
1589,1399000,"[0.0,1932.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1522170.533250086
1590,1399000,"[40958.0,1963.0,4.0,2.0,21.0,2.0,42.0,42.0,0.0]",36113868.86349703
1591,1400000,"[0.0,1910.0,2.0,2.0,1.0,1.0,24.0,23.0,0.0]",-742169.5349093601
1592,1400000,"[0.0,1924.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3972657.178013481
1593,1400000,"[835.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3083157.0128158405
1594,1400000,"[1014.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2828487.976403117
1595,1400000,"[1142.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3307676.383853428
1596,1400000,"[1142.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3307676.383853428
1597,1400000,"[1330.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4909810.870560542
1598,1400094,"[735.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3685874.9757034928
1599,1404586,"[1359.0,1990.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3354011.77605474
1600,1405885,"[1006.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3335073.4403666705
1601,1410000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3224461.9450480044
1602,1410000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1603,1410000,"[708.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2388052.9735416025
1604,1414380,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2418758.0859860405
1605,1415000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3185083.2485761344
1606,1415000,"[966.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3859687.2401191816
1607,1416313,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2419425.284757383
1608,1416313,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2419425.284757383
1609,1420000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3362287.3826995343
1610,1420000,"[667.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2616659.3509837613
1611,1425000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3224461.9450480044
1612,1425000,"[0.0,2005.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",84848.11202692986
1613,1425000,"[718.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4206144.998960905
1614,1425000,"[1052.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3287007.19090461
1615,1425000,"[1105.0,1982.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3342058.074021615
1616,1425550,"[887.0,1972.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3393502.2242286354
1617,1426954,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2418758.0859860405
1618,1428110,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3165393.9003401995
1619,1430000,"[0.0,1981.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2850364.3285652623
1620,1430000,"[1299.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3412426.5909539536
1621,1431791,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2418758.0859860405
1622,1435732,"[1014.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2828487.976403117
1623,1444000,"[1045.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2927928.5312584266
1624,1449915,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2418758.0859860405
1625,1450000,"[0.0,1957.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3322908.686227672
1626,1450000,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3224461.9450480044
1627,1450000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1628,1450000,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3185083.2485761344
1629,1450000,"[0.0,1975.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2968500.4179808646
1630,1450000,"[714.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2982736.6132476553
1631,1450000,"[750.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2416075.3219379187
1632,1451324,"[799.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2645661.5440929607
1633,1460000,"[1006.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3335073.4403666705
1634,1463225,"[681.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2370038.606715396
1635,1463225,"[694.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2378712.190742828
1636,1470000,"[0.0,1940.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3657627.606238544
1637,1470000,"[1300.0,1990.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3314647.048545629
1638,1475000,"[0.0,1850.0,2.0,2.0,5.0,3.0,8.0,8.0,0.0]",5356560.67734772
1639,1475000,"[0.0,1927.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3913589.1333056763
1640,1476463,"[1099.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,0.0]",4528192.388220571
1641,1478463,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2419425.284757383
1642,1490000,"[0.0,1966.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3145704.5521042645
1643,1495000,"[0.0,1931.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3834831.740361944
1644,1495000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
1645,1495000,"[0.0,1965.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3165393.9003401995
1646,1500000,"[0.0,1910.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4248308.0533165485
1647,1500000,"[0.0,1929.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3874210.436833814
1648,1500000,"[0.0,1955.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3362287.3826995343
1649,1500000,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3303219.337991737
1650,1500000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
1651,1500000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
1652,1500000,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3204772.5968120694
1653,1500000,"[0.0,1969.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3086636.507396467
1654,1500000,"[707.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2958376.873612337
1655,1500000,"[999.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2798790.64659708
1656,1500000,"[1089.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3213246.8042645603
1657,1500000,"[1198.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2951252.5503298417
1658,1500000,"[1327.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3450797.50478743
1659,1510000,"[0.0,1922.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",4012035.874485351
1660,1510000,"[1024.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2835159.9641165286
1661,1510000,"[1150.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2919227.0093054846
1662,1512500,"[852.0,1915.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4492443.116679922
1663,1513688,"[784.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",4545520.341408409
1664,1525000,"[0.0,1930.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1561549.229721956
1665,1525000,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3283529.989755802
1666,1525000,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3263840.641519867
