,features,label,prediction
1647,"[530.0,1991.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",699000,631287.9457013574
1648,"[531.0,1977.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",760000,1940687.110754882
1649,"[531.0,1977.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",810000,1940687.110754882
1650,"[532.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",169862,359906.5381165919
1651,"[533.0,1975.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2450000,1940687.110754882
1652,"[534.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",980000,1940687.110754882
1653,"[541.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",700000,631287.9457013574
1654,"[541.0,1903.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",740000,631287.9457013574
1655,"[541.0,1938.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1400000,1940687.110754882
1656,"[542.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",368786,359906.5381165919
1657,"[543.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",570000,631287.9457013574
1658,"[544.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",455164,359906.5381165919
1659,"[545.0,1960.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",755000,1940687.110754882
1660,"[545.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",740000,631287.9457013574
1661,"[545.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",755000,1940687.110754882
1662,"[546.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",15074334,1940687.110754882
1663,"[547.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",903951,1940687.110754882
1664,"[549.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",174515,359906.5381165919
1665,"[549.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",181504,359906.5381165919
1666,"[550.0,2010.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",626000,631287.9457013574
1667,"[553.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",818418,1940687.110754882
1668,"[554.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",790000,1940687.110754882
1669,"[554.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",795000,1940687.110754882
1670,"[554.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",670000,631287.9457013574
1671,"[554.0,1931.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",496860,359906.5381165919
1672,"[554.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",539672,631287.9457013574
1673,"[555.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",620000,631287.9457013574
1674,"[555.0,1972.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",977520,1940687.110754882
1675,"[556.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",659000,631287.9457013574
1676,"[556.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",805000,1940687.110754882
1677,"[565.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",790000,1940687.110754882
1678,"[565.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",862500,1940687.110754882
1679,"[567.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1099710,1940687.110754882
1680,"[567.0,2009.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",855000,1940687.110754882
1681,"[569.0,1978.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1143500,1940687.110754882
1682,"[570.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1720000,1940687.110754882
1683,"[572.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",785000,1940687.110754882
1684,"[575.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1075000,1940687.110754882
1685,"[577.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",845000,1940687.110754882
1686,"[578.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1940687.110754882
1687,"[578.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",975000,1940687.110754882
1688,"[578.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",725000,631287.9457013574
1689,"[579.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",860000,1940687.110754882
1690,"[579.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1275813,1940687.110754882
1691,"[580.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",742000,631287.9457013574
1692,"[581.0,1939.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",625000,631287.9457013574
1693,"[582.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",730000,631287.9457013574
1694,"[582.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",815000,1940687.110754882
1695,"[582.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1475000,1940687.110754882
1696,"[584.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1125000,1940687.110754882
1697,"[585.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1150000,1940687.110754882
1698,"[585.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",945000,1940687.110754882
1699,"[585.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1940687.110754882
1700,"[587.0,1921.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",499000,359906.5381165919
1701,"[589.0,1950.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",817000,1940687.110754882
1702,"[589.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0]",247517,359906.5381165919
1703,"[591.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",877000,1940687.110754882
1704,"[600.0,1992.0,4.0,2.0,19.0,2.0,101.0,103.0,0.0]",1555000,1940687.110754882
1705,"[601.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",348300,359906.5381165919
1706,"[601.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",934699,1940687.110754882
1707,"[604.0,1968.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1940687.110754882
1708,"[604.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1940687.110754882
1709,"[605.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",847000,1940687.110754882
1710,"[606.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",530000,631287.9457013574
1711,"[606.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1085465,1940687.110754882
1712,"[608.0,1917.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1265000,1940687.110754882
1713,"[608.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",840000,1940687.110754882
1714,"[609.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",939999,1940687.110754882
1715,"[609.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",980000,1940687.110754882
1716,"[610.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1054907,1940687.110754882
1717,"[611.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",519699,631287.9457013574
1718,"[611.0,1951.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",571238,631287.9457013574
1719,"[611.0,1983.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1255000,1940687.110754882
1720,"[613.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1094619,1940687.110754882
1721,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,1.0]",629000,631287.9457013574
1722,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,1.0]",675000,631287.9457013574
1723,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",193135,359906.5381165919
1724,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",209429,359906.5381165919
1725,"[615.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",218733,359906.5381165919
1726,"[616.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1170988,1940687.110754882
1727,"[616.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1170988,1940687.110754882
1728,"[616.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1359364,1940687.110754882
1729,"[616.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1486645,1940687.110754882
1730,"[618.0,1938.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1141800,1940687.110754882
1731,"[618.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",630000,631287.9457013574
1732,"[618.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",785000,1940687.110754882
1733,"[618.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1150000,1940687.110754882
1734,"[619.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",770000,1940687.110754882
1735,"[619.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",795000,1940687.110754882
1736,"[620.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",939000,1940687.110754882
1737,"[620.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",640000,631287.9457013574
1738,"[620.0,1991.0,4.0,2.0,16.0,2.0,27.0,27.0,1.0]",691814,631287.9457013574
1739,"[622.0,1899.0,2.0,2.0,7.0,3.0,10.0,10.0,1.0]",700000,631287.9457013574
1740,"[622.0,1900.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1195000,1940687.110754882
1741,"[622.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",732500,631287.9457013574
1742,"[622.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",827500,1940687.110754882
1743,"[626.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",375901,359906.5381165919
1744,"[627.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",640000,631287.9457013574
1745,"[627.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",770000,1940687.110754882
1746,"[627.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",743000,631287.9457013574
1747,"[628.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1940687.110754882
1748,"[633.0,1930.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",675000,631287.9457013574
1749,"[634.0,1990.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",556600,631287.9457013574
1750,"[634.0,1990.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",580000,631287.9457013574
1751,"[634.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",985000,1940687.110754882
1752,"[635.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1565000,1940687.110754882
1753,"[637.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1050000,1940687.110754882
1754,"[638.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",857500,1940687.110754882
1755,"[638.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",925000,1940687.110754882
1756,"[639.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",975000,1940687.110754882
1757,"[640.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1349181,1940687.110754882
1758,"[643.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,1.0]",510000,631287.9457013574
1759,"[645.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",581416,631287.9457013574
1760,"[646.0,2012.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1250000,1940687.110754882
1761,"[647.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1417500,1940687.110754882
1762,"[649.0,1960.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",795000,1940687.110754882
1763,"[649.0,1960.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",970000,1940687.110754882
1764,"[650.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",875000,1940687.110754882
1765,"[654.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1940687.110754882
1766,"[654.0,1974.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",900000,1940687.110754882
1767,"[656.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",752500,1940687.110754882
1768,"[656.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",767000,1940687.110754882
1769,"[656.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",770000,1940687.110754882
1770,"[656.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",888000,1940687.110754882
1771,"[657.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1275000,1940687.110754882
1772,"[658.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1940687.110754882
1773,"[660.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",825000,1940687.110754882
1774,"[660.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",956423,1940687.110754882
1775,"[660.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0]",228009,359906.5381165919
1776,"[662.0,2008.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",999000,1940687.110754882
1777,"[664.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",820000,1940687.110754882
1778,"[665.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1476462,1940687.110754882
1779,"[666.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",965000,1940687.110754882
1780,"[666.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",718000,631287.9457013574
1781,"[667.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1164817,1940687.110754882
1782,"[667.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1165332,1940687.110754882
1783,"[667.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",995000,1940687.110754882
1784,"[668.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1940687.110754882
1785,"[668.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1080000,1940687.110754882
1786,"[669.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",799000,1940687.110754882
1787,"[669.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",465381,359906.5381165919
1788,"[670.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1075000,1940687.110754882
1789,"[670.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1100000,1940687.110754882
1790,"[670.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",949000,1940687.110754882
1791,"[670.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",955000,1940687.110754882
1792,"[670.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",999100,1940687.110754882
1793,"[672.0,1909.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",650000,631287.9457013574
1794,"[673.0,1989.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",962500,1940687.110754882
1795,"[676.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",720000,631287.9457013574
1796,"[678.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1940687.110754882
1797,"[678.0,1979.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1035000,1940687.110754882
1798,"[678.0,2009.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1350000,1940687.110754882
1799,"[679.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1500000,1940687.110754882
1800,"[680.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",819000,1940687.110754882
1801,"[681.0,1910.0,2.0,2.0,7.0,3.0,10.0,10.0,1.0]",750000,631287.9457013574
1802,"[681.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1448915,1940687.110754882
1803,"[682.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1218000,1940687.110754882
1804,"[682.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1150000,1940687.110754882
1805,"[683.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1265000,1940687.110754882
1806,"[684.0,1964.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1940687.110754882
1807,"[685.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",526549,631287.9457013574
1808,"[685.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",832000,1940687.110754882
1809,"[685.0,2001.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",885000,1940687.110754882
1810,"[686.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1243267,1940687.110754882
1811,"[687.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1323725,1940687.110754882
1812,"[687.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1349181,1940687.110754882
1813,"[687.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1400000,1940687.110754882
1814,"[688.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1497500,1940687.110754882
1815,"[689.0,1985.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2200000,1940687.110754882
1816,"[690.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1940687.110754882
1817,"[691.0,1981.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0]",495000,359906.5381165919
1818,"[693.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1510000,1940687.110754882
1819,"[693.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",999950,1940687.110754882
1820,"[694.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1425000,1940687.110754882
1821,"[694.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1465000,1940687.110754882
1822,"[694.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1500000,1940687.110754882
1823,"[694.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1607508,1940687.110754882
1824,"[695.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1570000,1940687.110754882
1825,"[695.0,1925.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1345000,1940687.110754882
1826,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1335871,1940687.110754882
1827,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1354040,1940687.110754882
1828,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1396966,1940687.110754882
1829,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1429550,1940687.110754882
1830,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1612835,1940687.110754882
1831,"[695.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1629013,1940687.110754882
1832,"[696.0,1920.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1598652,1940687.110754882
1833,"[696.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",770000,1940687.110754882
1834,"[696.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",950000,1940687.110754882
1835,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1221421,1940687.110754882
1836,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1266630,1940687.110754882
1837,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1274115,1940687.110754882
1838,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1306037,1940687.110754882
1839,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1487590,1940687.110754882
1840,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1535927,1940687.110754882
1841,"[696.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1592000,1940687.110754882
1842,"[697.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",768880,1940687.110754882
1843,"[703.0,1910.0,2.0,2.0,11.0,1.0,16.0,16.0,0.0]",780000,1940687.110754882
1844,"[704.0,1975.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1300000,1940687.110754882
1845,"[704.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1090000,1940687.110754882
1846,"[705.0,1987.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1175000,1940687.110754882
1847,"[705.0,2003.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1120000,1940687.110754882
1848,"[706.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",989627,1940687.110754882
1849,"[706.0,1986.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",990771,1940687.110754882
1850,"[707.0,1988.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",850000,1940687.110754882
1851,"[707.0,2010.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",630000,631287.9457013574
1852,"[708.0,1929.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",232690,359906.5381165919
1853,"[708.0,2017.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1400000,1940687.110754882
1854,"[711.0,2009.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1065000,1940687.110754882
1855,"[713.0,1969.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1100000,1940687.110754882
1856,"[713.0,1969.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",3250000,1940687.110754882
1857,"[713.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1705568,1940687.110754882
1858,"[713.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1438003,1940687.110754882
1859,"[715.0,1961.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",760000,1940687.110754882
1860,"[716.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",825000,1940687.110754882
1861,"[720.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1232000,1940687.110754882
1862,"[720.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1249000,1940687.110754882
1863,"[721.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1244301,1940687.110754882
1864,"[721.0,1959.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",855000,1940687.110754882
1865,"[722.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1318613,1940687.110754882
1866,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1150296,1940687.110754882
1867,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1154623,1940687.110754882
1868,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1366419,1940687.110754882
1869,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1395134,1940687.110754882
1870,"[723.0,2015.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1526284,1940687.110754882
1871,"[724.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",835000,1940687.110754882
1872,"[725.0,1940.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1160000,1940687.110754882
1873,"[725.0,1991.0,4.0,2.0,16.0,2.0,27.0,27.0,0.0]",809875,1940687.110754882
1874,"[725.0,1996.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1165000,1940687.110754882
1875,"[726.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1089000,1940687.110754882
1876,"[728.0,1910.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",222847,359906.5381165919
1877,"[729.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1100000,1940687.110754882
1878,"[730.0,2006.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1688000,1940687.110754882
1879,"[730.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1438003,1940687.110754882
1880,"[730.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1540223,1940687.110754882
1881,"[732.0,1901.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",682500,631287.9457013574
1882,"[732.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",875000,1940687.110754882
1883,"[733.0,1973.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",938486,1940687.110754882
1884,"[734.0,1962.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",800000,1940687.110754882
1885,"[735.0,1928.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1480000,1940687.110754882
1886,"[735.0,1952.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1374638,1940687.110754882
1887,"[735.0,1990.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",570000,631287.9457013574
1888,"[736.0,2016.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1581037,1940687.110754882
1889,"[738.0,1910.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",225911,359906.5381165919
1890,"[738.0,1910.0,2.0,2.0,11.0,1.0,16.0,16.0,3.0]",225911,359906.5381165919
1891,"[738.0,1926.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",850000,1940687.110754882
1892,"[741.0,2004.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1190000,1940687.110754882
1893,"[743.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",985361,1940687.110754882
1894,"[744.0,1991.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",930000,1940687.110754882
1895,"[745.0,1956.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0]",748414,631287.9457013574
1896,"[745.0,1984.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",951000,1940687.110754882
1897,"[747.0,2013.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",910000,1940687.110754882
1898,"[748.0,2002.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1138098,1940687.110754882
1899,"[750.0,1913.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",2250000,1940687.110754882
1900,"[751.0,1910.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",780000,1940687.110754882
1901,"[751.0,2007.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1650000,1940687.110754882
1902,"[752.0,2005.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",1650000,1940687.110754882
1903,"[753.0,1926.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0]",850000,1940687.110754882
