,features,label,prediction
517,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1640000,1315985.280766331
518,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1725000,1315985.280766331
519,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1750000,1315985.280766331
520,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1835000,1315985.280766331
521,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1875000,1315985.280766331
522,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2225000,1315985.280766331
523,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",675000,918905.0635107938
524,"[0.0,1958.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",729500,918905.0635107938
525,"[0.0,1958.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1526043,1224855.269912345
526,"[0.0,1958.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",680000,800703.8716302952
527,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",770000,1315985.280766331
528,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",775000,1315985.280766331
529,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",900000,1315985.280766331
530,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",930000,1315985.280766331
531,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",945000,1315985.280766331
532,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1070000,1315985.280766331
533,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1130000,1315985.280766331
534,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1150000,1315985.280766331
535,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1150000,1315985.280766331
536,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1185000,1315985.280766331
537,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1212500,1315985.280766331
538,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1302500,1315985.280766331
539,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1375000,1315985.280766331
540,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1495000,1315985.280766331
541,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1525000,1315985.280766331
542,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1540500,1315985.280766331
543,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1587500,1315985.280766331
544,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1725000,1315985.280766331
545,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1825000,1315985.280766331
546,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2275000,1315985.280766331
547,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2750000,1315985.280766331
548,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3150000,1315985.280766331
549,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3320000,1315985.280766331
550,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3350000,1315985.280766331
551,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",626000,918905.0635107938
552,"[0.0,1959.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",695000,918905.0635107938
553,"[0.0,1959.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1225000,1224855.269912345
554,"[0.0,1959.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1600000,1224855.269912345
555,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",767250,1315985.280766331
556,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",785000,1315985.280766331
557,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",785000,1315985.280766331
558,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",815000,1315985.280766331
559,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",820000,1315985.280766331
560,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",930000,1315985.280766331
561,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",970000,1315985.280766331
562,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1150000,1315985.280766331
563,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1150000,1315985.280766331
564,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1174248,1315985.280766331
565,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
566,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
567,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
568,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1350000,1315985.280766331
569,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1442500,1315985.280766331
570,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1496000,1315985.280766331
571,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1525000,1315985.280766331
572,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1675000,1315985.280766331
573,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1725000,1315985.280766331
574,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1850000,1315985.280766331
575,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1880000,1315985.280766331
576,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2000000,1315985.280766331
577,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2250000,1315985.280766331
578,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2300000,1315985.280766331
579,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2400000,1315985.280766331
580,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2475000,1315985.280766331
581,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2630000,1315985.280766331
582,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2680000,1315985.280766331
583,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2743750,1315985.280766331
584,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",622500,918905.0635107938
585,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",640000,918905.0635107938
586,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",643500,918905.0635107938
587,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",660000,918905.0635107938
588,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",680000,918905.0635107938
589,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",690000,918905.0635107938
590,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",690000,918905.0635107938
591,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",690000,918905.0635107938
592,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",700000,918905.0635107938
593,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",720000,918905.0635107938
594,"[0.0,1960.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",720000,918905.0635107938
595,"[0.0,1960.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",999999,1211114.9956408802
596,"[0.0,1960.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1025000,1211114.9956408802
597,"[0.0,1960.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1600000,1211114.9956408802
598,"[0.0,1960.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",1680000,1211114.9956408802
599,"[0.0,1960.0,2.0,2.0,5.0,1.0,8.0,8.0,0.0]",2430000,1211114.9956408802
600,"[0.0,1960.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1175000,1224855.269912345
601,"[0.0,1960.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1350000,1224855.269912345
602,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",755000,1315985.280766331
603,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",801000,1315985.280766331
604,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",810000,1315985.280766331
605,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",835000,1315985.280766331
606,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",849000,1315985.280766331
607,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",950000,1315985.280766331
608,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",980000,1315985.280766331
609,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",980000,1315985.280766331
610,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1060000,1315985.280766331
611,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1110000,1315985.280766331
612,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1240000,1315985.280766331
613,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1340000,1315985.280766331
614,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1355000,1315985.280766331
615,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1567500,1315985.280766331
616,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1630000,1315985.280766331
617,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1695000,1315985.280766331
618,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1700000,1315985.280766331
619,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1740000,1315985.280766331
620,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1875000,1315985.280766331
621,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2800000,1315985.280766331
622,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3000000,1315985.280766331
623,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",610000,919589.0921982939
624,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",610000,919589.0921982939
625,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",660000,919589.0921982939
626,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",710000,919589.0921982939
627,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",720000,919589.0921982939
628,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",740000,919589.0921982939
629,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",745000,919589.0921982939
630,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,919589.0921982939
631,"[0.0,1961.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,919589.0921982939
632,"[0.0,1961.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",775000,1224855.269912345
633,"[0.0,1961.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",990000,1224855.269912345
634,"[0.0,1961.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",2240000,1224855.269912345
635,"[0.0,1961.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",618000,800703.8716302952
636,"[0.0,1961.0,2.0,2.0,9.0,1.0,13.0,13.0,1.0]",645000,800703.8716302952
637,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",760000,1315985.280766331
638,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",765000,1315985.280766331
639,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",775000,1315985.280766331
640,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",786250,1315985.280766331
641,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",835000,1315985.280766331
642,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",865000,1315985.280766331
643,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",880000,1315985.280766331
644,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",890000,1315985.280766331
645,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",920000,1315985.280766331
646,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",948000,1315985.280766331
647,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",950000,1315985.280766331
648,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",960000,1315985.280766331
649,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1100000,1315985.280766331
650,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1151000,1315985.280766331
651,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1175000,1315985.280766331
652,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1237500,1315985.280766331
653,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1260000,1315985.280766331
654,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1275000,1315985.280766331
655,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1295000,1315985.280766331
656,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1320000,1315985.280766331
657,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1425000,1315985.280766331
658,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1505000,1315985.280766331
659,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1572500,1315985.280766331
660,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1625000,1315985.280766331
661,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1857500,1315985.280766331
662,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2042500,1315985.280766331
663,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2050000,1315985.280766331
664,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2100000,1315985.280766331
665,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2435000,1315985.280766331
666,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2500000,1315985.280766331
667,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2500000,1315985.280766331
668,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2885000,1315985.280766331
669,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",610000,919589.0921982939
670,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",620000,919589.0921982939
671,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",637500,919589.0921982939
672,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",650000,919589.0921982939
673,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",654500,919589.0921982939
674,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",675000,919589.0921982939
675,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",705000,919589.0921982939
676,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",720000,919589.0921982939
677,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",732000,919589.0921982939
678,"[0.0,1962.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,919589.0921982939
679,"[0.0,1962.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",935000,1224855.269912345
680,"[0.0,1962.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1275000,1224855.269912345
681,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",775000,1315985.280766331
682,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",779900,1315985.280766331
683,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",782375,1315985.280766331
684,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",799000,1315985.280766331
685,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",800000,1315985.280766331
686,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",850000,1315985.280766331
687,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",865000,1315985.280766331
688,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",875000,1315985.280766331
689,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",900000,1315985.280766331
690,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",915000,1315985.280766331
691,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",925000,1315985.280766331
692,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",965000,1315985.280766331
693,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",975000,1315985.280766331
694,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",980000,1315985.280766331
695,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",999000,1315985.280766331
696,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1030000,1315985.280766331
697,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1075000,1315985.280766331
698,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1140000,1315985.280766331
699,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1200000,1315985.280766331
700,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1230000,1315985.280766331
701,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1240000,1315985.280766331
702,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1270000,1315985.280766331
703,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
704,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1410000,1315985.280766331
705,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1413750,1315985.280766331
706,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1530000,1315985.280766331
707,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1532550,1315985.280766331
708,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1575000,1315985.280766331
709,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1695000,1315985.280766331
710,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1882588,1315985.280766331
711,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1885000,1315985.280766331
712,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1925000,1315985.280766331
713,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1930000,1315985.280766331
714,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1950000,1315985.280766331
715,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2050000,1315985.280766331
716,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2110000,1315985.280766331
717,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2175000,1315985.280766331
718,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2325000,1315985.280766331
719,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2350000,1315985.280766331
720,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2550000,1315985.280766331
721,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2852118,1315985.280766331
722,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",3200000,1315985.280766331
723,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",610000,919589.0921982939
724,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",626223,919589.0921982939
725,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",630000,919589.0921982939
726,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",638000,919589.0921982939
727,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",638210,919589.0921982939
728,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",652500,919589.0921982939
729,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",665000,919589.0921982939
730,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",685000,919589.0921982939
731,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",692000,919589.0921982939
732,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",705000,919589.0921982939
733,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",715000,919589.0921982939
734,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",720000,919589.0921982939
735,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",720000,919589.0921982939
736,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",725000,919589.0921982939
737,"[0.0,1963.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",750000,919589.0921982939
738,"[0.0,1963.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1230000,1224855.269912345
739,"[0.0,1963.0,2.0,2.0,9.0,1.0,13.0,13.0,0.0]",1795000,1224855.269912345
740,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",755000,1315985.280766331
741,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",760000,1315985.280766331
742,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",790000,1315985.280766331
743,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",830000,1315985.280766331
744,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",840000,1315985.280766331
745,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",840000,1315985.280766331
746,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",845000,1315985.280766331
747,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",860000,1315985.280766331
748,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",870000,1315985.280766331
749,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",875000,1315985.280766331
750,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",880000,1315985.280766331
751,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",880000,1315985.280766331
752,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",920000,1315985.280766331
753,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",920000,1315985.280766331
754,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",940000,1315985.280766331
755,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",994000,1315985.280766331
756,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1100000,1315985.280766331
757,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1108000,1315985.280766331
758,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1170000,1315985.280766331
759,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1200000,1315985.280766331
760,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1235000,1315985.280766331
761,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1300000,1315985.280766331
762,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1325000,1315985.280766331
763,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1430872,1315985.280766331
764,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1495000,1315985.280766331
765,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1700000,1315985.280766331
766,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",1775000,1315985.280766331
767,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2273670,1315985.280766331
768,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2300000,1315985.280766331
769,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0]",2600000,1315985.280766331
770,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",620000,919589.0921982939
771,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",630000,919589.0921982939
772,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",630000,919589.0921982939
773,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",640000,919589.0921982939
774,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",645000,919589.0921982939
775,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",645000,919589.0921982939
776,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",680000,919589.0921982939
777,"[0.0,1964.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0]",680000,919589.0921982939
